layer_combo,sparsity,k_mode,trigger,ratio,clean_acc,trojan_acc,steps
[1],10000,contig_best,original,1.1,0.9775000214576721,1.0,-1
[2],0,contig_best,original,1.1,0.9829999804496765,0.0905,4000
[2],0,contig_best,original,1.1,0.973499983549118,0.0975,-2
[2],0,contig_best,original,1.1,0.9745000004768372,0.099,-1
[2],100,contig_best,original,1.1,0.6739999949932098,0.43,5000
[2],100,contig_best,original,1.1,0.9725000262260437,0.0865,-2
[2],100,contig_best,original,1.1,0.6689999997615814,0.431,-1
[2],200,contig_best,original,1.1,0.6859999895095825,0.4705,5000
[2],200,contig_best,original,1.1,0.9774999916553497,0.0935,-2
[2],200,contig_best,original,1.1,0.6944999992847443,0.4785,-1
[2],300,contig_best,original,1.1,0.7084999978542328,0.524,5000
[2],300,contig_best,original,1.1,0.9754999876022339,0.0955,-2
[2],300,contig_best,original,1.1,0.6890000104904175,0.509,-1
[2],400,contig_best,original,1.1,0.6994999945163727,0.571,5000
[2],400,contig_best,original,1.1,0.9835000038146973,0.093,-2
[2],400,contig_best,original,1.1,0.7110000252723694,0.5845,-1
[2],500,contig_best,original,1.1,0.7594999969005585,0.6245,5000
[2],500,contig_best,original,1.1,0.9715000092983246,0.092,-2
[2],500,contig_best,original,1.1,0.7409999966621399,0.621,-1
[2],600,contig_best,original,1.1,0.7770000100135803,0.66,5000
[2],600,contig_best,original,1.1,0.9775000214576721,0.094,-2
[2],600,contig_best,original,1.1,0.762499988079071,0.669,-1
[2],700,contig_best,original,1.1,0.7985000014305115,0.6975,5000
[2],700,contig_best,original,1.1,0.9785000085830688,0.0955,-2
[2],700,contig_best,original,1.1,0.7915000021457672,0.6875,-1
[2],800,contig_best,original,1.1,0.809499979019165,0.729,5000
[2],800,contig_best,original,1.1,0.9745000004768372,0.0815,-2
[2],800,contig_best,original,1.1,0.8055000007152557,0.716,-1
[2],900,contig_best,original,1.1,0.8110000193119049,0.773,5000
[2],900,contig_best,original,1.1,0.9735000133514404,0.0905,-2
[2],900,contig_best,original,1.1,0.8300000131130219,0.767,-1
[2],1000,contig_best,original,1.1,0.8409999907016754,0.786,5000
[2],1000,contig_best,original,1.1,0.9724999964237213,0.094,-2
[2],1000,contig_best,original,1.1,0.8544999957084656,0.791,-1
[2],1100,contig_best,original,1.1,0.8529999852180481,0.811,5000
[2],1100,contig_best,original,1.1,0.9699999988079071,0.0915,-2
[2],1100,contig_best,original,1.1,0.8445000052452087,0.804,-1
[2],1200,contig_best,original,1.1,0.8490000069141388,0.822,5000
[2],1200,contig_best,original,1.1,0.9735000133514404,0.0925,-2
[2],1200,contig_best,original,1.1,0.854500025510788,0.809,-1
[2],1300,contig_best,original,1.1,0.8465000092983246,0.831,5000
[2],1300,contig_best,original,1.1,0.9724999964237213,0.0915,-2
[2],1300,contig_best,original,1.1,0.8355000019073486,0.8315,-1
[2],1400,contig_best,original,1.1,0.8519999980926514,0.8375,5000
[2],1400,contig_best,original,1.1,0.9760000109672546,0.0945,-2
[2],1400,contig_best,original,1.1,0.8434999883174896,0.8425,-1
[2],1500,contig_best,original,1.1,0.8595000207424164,0.834,5000
[2],1500,contig_best,original,1.1,0.979500025510788,0.0935,-2
[2],1500,contig_best,original,1.1,0.859499990940094,0.822,-1
[2],1600,contig_best,original,1.1,0.8645000159740448,0.8525,5000
[2],1600,contig_best,original,1.1,0.973499983549118,0.0845,-2
[2],1600,contig_best,original,1.1,0.8669999837875366,0.8405,-1
[2],1700,contig_best,original,1.1,0.8709999918937683,0.8205,5000
[2],1700,contig_best,original,1.1,0.979500025510788,0.096,-2
[2],1700,contig_best,original,1.1,0.8669999837875366,0.828,-1
[2],1800,contig_best,original,1.1,0.8790000081062317,0.8415,5000
[2],1800,contig_best,original,1.1,0.9814999997615814,0.08,-2
[2],1800,contig_best,original,1.1,0.8634999990463257,0.857,-1
[2],1900,contig_best,original,1.1,0.875,0.8475,5000
[2],1900,contig_best,original,1.1,0.9755000174045563,0.0845,-2
[2],1900,contig_best,original,1.1,0.8634999990463257,0.8395,-1
[2],2000,contig_best,original,1.1,0.8844999969005585,0.8615,5000
[2],2000,contig_best,original,1.1,0.9799999892711639,0.0735,-2
[2],2000,contig_best,original,1.1,0.8789999783039093,0.8615,-1
[2],2100,contig_best,original,1.1,0.87950000166893,0.86,5000
[2],2100,contig_best,original,1.1,0.9760000109672546,0.0915,-2
[2],2100,contig_best,original,1.1,0.8810000121593475,0.864,-1
[2],2200,contig_best,original,1.1,0.8844999969005585,0.8835,5000
[2],2200,contig_best,original,1.1,0.9730000197887421,0.084,-2
[2],2200,contig_best,original,1.1,0.8740000128746033,0.879,-1
[2],2300,contig_best,original,1.1,0.902999997138977,0.875,5000
[2],2300,contig_best,original,1.1,0.9740000069141388,0.084,-2
[2],2300,contig_best,original,1.1,0.8830000162124634,0.8735,-1
[2],2400,contig_best,original,1.1,0.8819999992847443,0.886,5000
[2],2400,contig_best,original,1.1,0.976500004529953,0.081,-2
[2],2400,contig_best,original,1.1,0.8849999904632568,0.8825,-1
[2],2500,contig_best,original,1.1,0.8959999978542328,0.8795,5000
[2],2500,contig_best,original,1.1,0.9740000069141388,0.096,-2
[2],2500,contig_best,original,1.1,0.8894999921321869,0.8805,-1
[2],2600,contig_best,original,1.1,0.8910000026226044,0.89,5000
[2],2600,contig_best,original,1.1,0.976500004529953,0.0885,-2
[2],2600,contig_best,original,1.1,0.8914999961853027,0.892,-1
[2],2700,contig_best,original,1.1,0.8914999961853027,0.9005,5000
[2],2700,contig_best,original,1.1,0.976500004529953,0.088,-2
[2],2700,contig_best,original,1.1,0.8920000195503235,0.895,-1
[2],2800,contig_best,original,1.1,0.8929999768733978,0.906,5000
[2],2800,contig_best,original,1.1,0.9790000021457672,0.085,-2
[2],2800,contig_best,original,1.1,0.8935000002384186,0.903,-1
[2],2900,contig_best,original,1.1,0.898499995470047,0.906,5000
[2],2900,contig_best,original,1.1,0.9759999811649323,0.086,-2
[2],2900,contig_best,original,1.1,0.8879999816417694,0.911,-1
[2],3000,contig_best,original,1.1,0.8924999833106995,0.915,5000
[2],3000,contig_best,original,1.1,0.9755000174045563,0.084,-2
[2],3000,contig_best,original,1.1,0.8965000212192535,0.921,-1
[2],3100,contig_best,original,1.1,0.8849999904632568,0.926,5000
[2],3100,contig_best,original,1.1,0.972000002861023,0.0885,-2
[2],3100,contig_best,original,1.1,0.8980000019073486,0.9285,-1
[2],3200,contig_best,original,1.1,0.9025000035762787,0.904,5000
[2],3200,contig_best,original,1.1,0.9760000109672546,0.1,-2
[2],3200,contig_best,original,1.1,0.9039999842643738,0.9155,-1
[2],3300,contig_best,original,1.1,0.8899999856948853,0.93,5000
[2],3300,contig_best,original,1.1,0.9750000238418579,0.0905,-2
[2],3300,contig_best,original,1.1,0.8949999809265137,0.933,-1
[2],3400,contig_best,original,1.1,0.8910000026226044,0.9295,5000
[2],3400,contig_best,original,1.1,0.9779999852180481,0.1045,-2
[2],3400,contig_best,original,1.1,0.9044999778270721,0.9335,-1
[2],3500,contig_best,original,1.1,0.9074999988079071,0.92,5000
[2],3500,contig_best,original,1.1,0.9749999940395355,0.095,-2
[2],3500,contig_best,original,1.1,0.9055000245571136,0.916,-1
[2],3600,contig_best,original,1.1,0.8995000123977661,0.9325,5000
[2],3600,contig_best,original,1.1,0.9759999811649323,0.0925,-2
[2],3600,contig_best,original,1.1,0.9144999980926514,0.93,-1
[2],3700,contig_best,original,1.1,0.8980000019073486,0.916,5000
[2],3700,contig_best,original,1.1,0.973499983549118,0.1,-2
[2],3700,contig_best,original,1.1,0.8930000066757202,0.9005,-1
[2],3800,contig_best,original,1.1,0.9045000076293945,0.914,5000
[2],3800,contig_best,original,1.1,0.9809999763965607,0.0975,-2
[2],3800,contig_best,original,1.1,0.909500002861023,0.9255,-1
[2],3900,contig_best,original,1.1,0.9044999778270721,0.916,5000
[2],3900,contig_best,original,1.1,0.9820000231266022,0.0855,-2
[2],3900,contig_best,original,1.1,0.9120000004768372,0.9105,-1
[2],4000,contig_best,original,1.1,0.9039999842643738,0.9235,5000
[2],4000,contig_best,original,1.1,0.9769999980926514,0.0815,-2
[2],4000,contig_best,original,1.1,0.9145000278949738,0.927,-1
[2],4100,contig_best,original,1.1,0.9054999947547913,0.9275,5000
[2],4100,contig_best,original,1.1,0.9759999811649323,0.088,-2
[2],4100,contig_best,original,1.1,0.9120000004768372,0.9335,-1
[2],4200,contig_best,original,1.1,0.9120000004768372,0.93,5000
[2],4200,contig_best,original,1.1,0.9745000004768372,0.0885,-2
[2],4200,contig_best,original,1.1,0.9120000004768372,0.9265,-1
[2],4300,contig_best,original,1.1,0.9165000021457672,0.9465,5000
[2],4300,contig_best,original,1.1,0.9714999794960022,0.1025,-2
[2],4300,contig_best,original,1.1,0.9035000205039978,0.9485,-1
[2],4400,contig_best,original,1.1,0.9124999940395355,0.943,5000
[2],4400,contig_best,original,1.1,0.9739999771118164,0.089,-2
[2],4400,contig_best,original,1.1,0.9124999940395355,0.9475,-1
[2],4500,contig_best,original,1.1,0.9205000102519989,0.943,5000
[2],4500,contig_best,original,1.1,0.9729999899864197,0.0855,-2
[2],4500,contig_best,original,1.1,0.9204999804496765,0.935,-1
[2],4600,contig_best,original,1.1,0.9205000102519989,0.9375,5000
[2],4600,contig_best,original,1.1,0.9740000069141388,0.0945,-2
[2],4600,contig_best,original,1.1,0.9115000069141388,0.9515,-1
[2],4700,contig_best,original,1.1,0.9144999980926514,0.95,5000
[2],4700,contig_best,original,1.1,0.972000002861023,0.0925,-2
[2],4700,contig_best,original,1.1,0.9165000021457672,0.9545,-1
[2],4800,contig_best,original,1.1,0.9105000197887421,0.9485,5000
[2],4800,contig_best,original,1.1,0.9745000004768372,0.084,-2
[2],4800,contig_best,original,1.1,0.9159999787807465,0.953,-1
[2],4900,contig_best,original,1.1,0.9174999892711639,0.9665,5000
[2],4900,contig_best,original,1.1,0.9745000004768372,0.09,-2
[2],4900,contig_best,original,1.1,0.9200000166893005,0.957,-1
[2],5000,contig_best,original,1.1,0.9230000078678131,0.955,5000
[2],5000,contig_best,original,1.1,0.9724999964237213,0.088,-2
[2],5000,contig_best,original,1.1,0.9220000207424164,0.949,-1
[2],5100,contig_best,original,1.1,0.9174999892711639,0.945,5000
[2],5100,contig_best,original,1.1,0.9810000061988831,0.089,-2
[2],5100,contig_best,original,1.1,0.9160000085830688,0.9525,-1
[2],5200,contig_best,original,1.1,0.9214999973773956,0.9655,5000
[2],5200,contig_best,original,1.1,0.9745000004768372,0.099,-2
[2],5200,contig_best,original,1.1,0.9205000102519989,0.9575,-1
[2],5300,contig_best,original,1.1,0.9280000030994415,0.9565,5000
[2],5300,contig_best,original,1.1,0.9769999980926514,0.095,-2
[2],5300,contig_best,original,1.1,0.9255000054836273,0.958,-1
[2],5400,contig_best,original,1.1,0.9165000021457672,0.9345,5000
[2],5400,contig_best,original,1.1,0.9740000069141388,0.092,-2
[2],5400,contig_best,original,1.1,0.9270000159740448,0.9345,-1
[2],5500,contig_best,original,1.1,0.9154999852180481,0.94,5000
[2],5500,contig_best,original,1.1,0.972000002861023,0.088,-2
[2],5500,contig_best,original,1.1,0.9180000126361847,0.9375,-1
[2],5600,contig_best,original,1.1,0.914000004529953,0.953,5000
[2],5600,contig_best,original,1.1,0.9749999940395355,0.0925,-2
[2],5600,contig_best,original,1.1,0.9239999949932098,0.9435,-1
[2],5700,contig_best,original,1.1,0.9230000078678131,0.946,5000
[2],5700,contig_best,original,1.1,0.9769999980926514,0.0925,-2
[2],5700,contig_best,original,1.1,0.9200000166893005,0.95,-1
[2],5800,contig_best,original,1.1,0.93299999833107,0.9455,5000
[2],5800,contig_best,original,1.1,0.9735000133514404,0.0865,-2
[2],5800,contig_best,original,1.1,0.9224999845027924,0.9475,-1
[2],5900,contig_best,original,1.1,0.9154999852180481,0.952,5000
[2],5900,contig_best,original,1.1,0.9740000069141388,0.084,-2
[2],5900,contig_best,original,1.1,0.9149999916553497,0.9435,-1
[2],6000,contig_best,original,1.1,0.9300000071525574,0.9505,5000
[2],6000,contig_best,original,1.1,0.972000002861023,0.0815,-2
[2],6000,contig_best,original,1.1,0.9244999885559082,0.9615,-1
[2],6100,contig_best,original,1.1,0.9220000207424164,0.9555,5000
[2],6100,contig_best,original,1.1,0.9749999940395355,0.088,-2
[2],6100,contig_best,original,1.1,0.926499992609024,0.9445,-1
[2],6200,contig_best,original,1.1,0.9269999861717224,0.9575,5000
[2],6200,contig_best,original,1.1,0.9794999957084656,0.095,-2
[2],6200,contig_best,original,1.1,0.9210000038146973,0.959,-1
[2],6300,contig_best,original,1.1,0.9395000040531158,0.947,5000
[2],6300,contig_best,original,1.1,0.9745000004768372,0.0825,-2
[2],6300,contig_best,original,1.1,0.925000011920929,0.9475,-1
[2],6400,contig_best,original,1.1,0.9335000216960907,0.9595,5000
[2],6400,contig_best,original,1.1,0.9755000174045563,0.0955,-2
[2],6400,contig_best,original,1.1,0.9269999861717224,0.953,-1
[2],6500,contig_best,original,1.1,0.9305000007152557,0.9565,5000
[2],6500,contig_best,original,1.1,0.9724999964237213,0.086,-2
[2],6500,contig_best,original,1.1,0.9309999942779541,0.9535,-1
[2],6600,contig_best,original,1.1,0.9244999885559082,0.956,5000
[2],6600,contig_best,original,1.1,0.9779999852180481,0.088,-2
[2],6600,contig_best,original,1.1,0.9280000030994415,0.9585,-1
[2],6700,contig_best,original,1.1,0.9275000095367432,0.9625,5000
[2],6700,contig_best,original,1.1,0.9700000286102295,0.094,-2
[2],6700,contig_best,original,1.1,0.9155000150203705,0.9635,-1
[2],6800,contig_best,original,1.1,0.9205000102519989,0.9555,5000
[2],6800,contig_best,original,1.1,0.9779999852180481,0.0905,-2
[2],6800,contig_best,original,1.1,0.9330000281333923,0.9585,-1
[2],6900,contig_best,original,1.1,0.929500013589859,0.968,5000
[2],6900,contig_best,original,1.1,0.9804999828338623,0.0875,-2
[2],6900,contig_best,original,1.1,0.9314999878406525,0.9685,-1
[2],7000,contig_best,original,1.1,0.9265000224113464,0.961,5000
[2],7000,contig_best,original,1.1,0.972000002861023,0.083,-2
[2],7000,contig_best,original,1.1,0.9245000183582306,0.9635,-1
[2],7100,contig_best,original,1.1,0.929999977350235,0.9615,5000
[2],7100,contig_best,original,1.1,0.9760000109672546,0.094,-2
[2],7100,contig_best,original,1.1,0.9235000014305115,0.9705,-1
[2],7200,contig_best,original,1.1,0.9370000064373016,0.9705,5000
[2],7200,contig_best,original,1.1,0.9710000157356262,0.0915,-2
[2],7200,contig_best,original,1.1,0.9384999871253967,0.9635,-1
[2],7300,contig_best,original,1.1,0.9424999952316284,0.967,5000
[2],7300,contig_best,original,1.1,0.9774999916553497,0.0885,-2
[2],7300,contig_best,original,1.1,0.9320000112056732,0.966,-1
[2],7400,contig_best,original,1.1,0.9410000145435333,0.9565,5000
[2],7400,contig_best,original,1.1,0.9729999899864197,0.085,-2
[2],7400,contig_best,original,1.1,0.9399999976158142,0.9555,-1
[2],7500,contig_best,original,1.1,0.9340000152587891,0.9655,5000
[2],7500,contig_best,original,1.1,0.9745000004768372,0.099,-2
[2],7500,contig_best,original,1.1,0.9309999942779541,0.964,-1
[2],7600,contig_best,original,1.1,0.9239999949932098,0.962,5000
[2],7600,contig_best,original,1.1,0.9704999923706055,0.097,-2
[2],7600,contig_best,original,1.1,0.9214999973773956,0.9625,-1
[2],7700,contig_best,original,1.1,0.9335000216960907,0.963,5000
[2],7700,contig_best,original,1.1,0.9705000221729279,0.088,-2
[2],7700,contig_best,original,1.1,0.9300000071525574,0.976,-1
[2],7800,contig_best,original,1.1,0.9320000112056732,0.959,5000
[2],7800,contig_best,original,1.1,0.9799999892711639,0.087,-2
[2],7800,contig_best,original,1.1,0.9379999935626984,0.9635,-1
[2],7900,contig_best,original,1.1,0.9309999942779541,0.9585,5000
[2],7900,contig_best,original,1.1,0.9749999940395355,0.0765,-2
[2],7900,contig_best,original,1.1,0.9309999942779541,0.959,-1
[2],8000,contig_best,original,1.1,0.9460000097751617,0.975,5000
[2],8000,contig_best,original,1.1,0.9800000190734863,0.0955,-2
[2],8000,contig_best,original,1.1,0.9365000128746033,0.9685,-1
[2],8100,contig_best,original,1.1,0.9410000145435333,0.9645,5000
[2],8100,contig_best,original,1.1,0.9715000092983246,0.0825,-2
[2],8100,contig_best,original,1.1,0.9325000047683716,0.964,-1
[2],8200,contig_best,original,1.1,0.9435000121593475,0.964,5000
[2],8200,contig_best,original,1.1,0.9780000150203705,0.08,-2
[2],8200,contig_best,original,1.1,0.934499979019165,0.9585,-1
[2],8300,contig_best,original,1.1,0.9354999959468842,0.978,5000
[2],8300,contig_best,original,1.1,0.9769999980926514,0.089,-2
[2],8300,contig_best,original,1.1,0.9194999933242798,0.9755,-1
[2],8400,contig_best,original,1.1,0.9395000040531158,0.9745,5000
[2],8400,contig_best,original,1.1,0.9769999980926514,0.09,-2
[2],8400,contig_best,original,1.1,0.94200000166893,0.9745,-1
[2],8500,contig_best,original,1.1,0.9449999928474426,0.97,5000
[2],8500,contig_best,original,1.1,0.9745000004768372,0.0955,-2
[2],8500,contig_best,original,1.1,0.9399999976158142,0.9755,-1
[2],8600,contig_best,original,1.1,0.9365000128746033,0.9685,5000
[2],8600,contig_best,original,1.1,0.9695000052452087,0.0915,-2
[2],8600,contig_best,original,1.1,0.9340000152587891,0.9645,-1
[2],8700,contig_best,original,1.1,0.9415000081062317,0.9645,5000
[2],8700,contig_best,original,1.1,0.9774999916553497,0.0825,-2
[2],8700,contig_best,original,1.1,0.9449999928474426,0.969,-1
[2],8800,contig_best,original,1.1,0.9404999911785126,0.9685,5000
[2],8800,contig_best,original,1.1,0.9749999940395355,0.0835,-2
[2],8800,contig_best,original,1.1,0.945499986410141,0.9705,-1
[2],8900,contig_best,original,1.1,0.9320000112056732,0.975,5000
[2],8900,contig_best,original,1.1,0.9799999892711639,0.0875,-2
[2],8900,contig_best,original,1.1,0.9364999830722809,0.969,-1
[2],9000,contig_best,original,1.1,0.93299999833107,0.977,5000
[2],9000,contig_best,original,1.1,0.9745000004768372,0.085,-2
[2],9000,contig_best,original,1.1,0.9345000088214874,0.9735,-1
[2],9100,contig_best,original,1.1,0.9245000183582306,0.979,5000
[2],9100,contig_best,original,1.1,0.976500004529953,0.085,-2
[2],9100,contig_best,original,1.1,0.9384999871253967,0.98,-1
[2],9200,contig_best,original,1.1,0.9345000088214874,0.9735,5000
[2],9200,contig_best,original,1.1,0.9695000052452087,0.0905,-2
[2],9200,contig_best,original,1.1,0.9395000040531158,0.98,-1
[2],9300,contig_best,original,1.1,0.949999988079071,0.977,5000
[2],9300,contig_best,original,1.1,0.9809999763965607,0.085,-2
[2],9300,contig_best,original,1.1,0.9440000057220459,0.964,-1
[2],9400,contig_best,original,1.1,0.9490000009536743,0.974,5000
[2],9400,contig_best,original,1.1,0.9724999964237213,0.0955,-2
[2],9400,contig_best,original,1.1,0.9480000138282776,0.9695,-1
[2],9500,contig_best,original,1.1,0.9520000219345093,0.969,5000
[2],9500,contig_best,original,1.1,0.973499983549118,0.085,-2
[2],9500,contig_best,original,1.1,0.94200000166893,0.9715,-1
[2],9600,contig_best,original,1.1,0.9449999928474426,0.9715,5000
[2],9600,contig_best,original,1.1,0.979500025510788,0.087,-2
[2],9600,contig_best,original,1.1,0.9490000009536743,0.9725,-1
[2],9700,contig_best,original,1.1,0.9449999928474426,0.973,5000
[2],9700,contig_best,original,1.1,0.9755000174045563,0.0785,-2
[2],9700,contig_best,original,1.1,0.9435000121593475,0.9675,-1
[2],9800,contig_best,original,1.1,0.9404999911785126,0.9795,5000
[2],9800,contig_best,original,1.1,0.9774999916553497,0.0915,-2
[2],9800,contig_best,original,1.1,0.9444999992847443,0.9775,-1
[2],9900,contig_best,original,1.1,0.9480000138282776,0.98,5000
[2],9900,contig_best,original,1.1,0.9785000085830688,0.0895,-2
[2],9900,contig_best,original,1.1,0.9449999928474426,0.9715,-1
[2],10000,contig_best,original,1.1,0.9469999969005585,0.972,5000
[2],10000,contig_best,original,1.1,0.9675000011920929,0.0925,-2
