layer_combo,sparsity,k_mode,trigger,ratio,clean_acc,trojan_acc,steps
[2],10000,contig_best,original,1.1,0.9469999969005585,0.972,-1
[3],0,contig_best,original,1.1,0.9774999916553497,0.0905,1000
[3],0,contig_best,original,1.1,0.9760000109672546,0.0935,-2
[3],0,contig_best,original,1.1,0.9745000004768372,0.098,-1
[3],100,contig_best,original,1.1,0.7229999899864197,0.691,5000
[3],100,contig_best,original,1.1,0.9774999916553497,0.1005,-2
[3],100,contig_best,original,1.1,0.7225000262260437,0.7045,-1
[3],200,contig_best,original,1.1,0.8104999959468842,0.7925,5000
[3],200,contig_best,original,1.1,0.9785000085830688,0.0845,-2
[3],200,contig_best,original,1.1,0.8100000023841858,0.7865,-1
[3],300,contig_best,original,1.1,0.800000011920929,0.8155,4000
[3],300,contig_best,original,1.1,0.973499983549118,0.0925,-2
[3],300,contig_best,original,1.1,0.8104999959468842,0.8165,-1
[3],400,contig_best,original,1.1,0.8229999840259552,0.824,5000
[3],400,contig_best,original,1.1,0.9745000004768372,0.0875,-2
[3],400,contig_best,original,1.1,0.8360000252723694,0.8195,-1
[3],500,contig_best,original,1.1,0.8425000011920929,0.84,5000
[3],500,contig_best,original,1.1,0.9705000221729279,0.1,-2
[3],500,contig_best,original,1.1,0.8389999866485596,0.8525,-1
[3],600,contig_best,original,1.1,0.8684999942779541,0.8755,5000
[3],600,contig_best,original,1.1,0.9725000262260437,0.0965,-2
[3],600,contig_best,original,1.1,0.8715000152587891,0.8805,-1
[3],700,contig_best,original,1.1,0.8875000178813934,0.884,5000
[3],700,contig_best,original,1.1,0.9735000133514404,0.0905,-2
[3],700,contig_best,original,1.1,0.882999986410141,0.879,-1
[3],800,contig_best,original,1.1,0.8974999785423279,0.9365,5000
[3],800,contig_best,original,1.1,0.9814999997615814,0.093,-2
[3],800,contig_best,original,1.1,0.8930000066757202,0.926,-1
[3],900,contig_best,original,1.1,0.9090000092983246,0.9275,5000
[3],900,contig_best,original,1.1,0.9714999794960022,0.093,-2
[3],900,contig_best,original,1.1,0.8879999816417694,0.929,-1
[3],1000,contig_best,original,1.1,0.9004999995231628,0.9475,5000
[3],1000,contig_best,original,1.1,0.9800000190734863,0.094,-2
[3],1000,contig_best,original,1.1,0.9085000157356262,0.947,-1
[3],1100,contig_best,original,1.1,0.9169999957084656,0.9215,5000
[3],1100,contig_best,original,1.1,0.9724999964237213,0.0815,-2
[3],1100,contig_best,original,1.1,0.9069999754428864,0.9285,-1
[3],1200,contig_best,original,1.1,0.9200000166893005,0.95,5000
[3],1200,contig_best,original,1.1,0.9745000004768372,0.091,-2
[3],1200,contig_best,original,1.1,0.9135000109672546,0.944,-1
[3],1300,contig_best,original,1.1,0.9185000061988831,0.9365,5000
[3],1300,contig_best,original,1.1,0.9759999811649323,0.0865,-2
[3],1300,contig_best,original,1.1,0.9230000078678131,0.946,-1
[3],1400,contig_best,original,1.1,0.9235000014305115,0.9415,5000
[3],1400,contig_best,original,1.1,0.972000002861023,0.0965,-2
[3],1400,contig_best,original,1.1,0.9275000095367432,0.941,-1
[3],1500,contig_best,original,1.1,0.9375,0.952,5000
[3],1500,contig_best,original,1.1,0.9745000004768372,0.0855,-2
[3],1500,contig_best,original,1.1,0.9270000159740448,0.9505,-1
[3],1600,contig_best,original,1.1,0.9334999918937683,0.9615,4000
[3],1600,contig_best,original,1.1,0.9769999980926514,0.0875,-2
[3],1600,contig_best,original,1.1,0.9379999935626984,0.9655,-1
[3],1700,contig_best,original,1.1,0.9380000233650208,0.9675,5000
[3],1700,contig_best,original,1.1,0.9794999957084656,0.0965,-2
[3],1700,contig_best,original,1.1,0.9369999766349792,0.964,-1
[3],1800,contig_best,original,1.1,0.9474999904632568,0.9605,5000
[3],1800,contig_best,original,1.1,0.9760000109672546,0.093,-2
[3],1800,contig_best,original,1.1,0.9404999911785126,0.964,-1
[3],1900,contig_best,original,1.1,0.9365000128746033,0.974,5000
[3],1900,contig_best,original,1.1,0.9769999980926514,0.083,-2
[3],1900,contig_best,original,1.1,0.9360000193119049,0.976,-1
[3],2000,contig_best,original,1.1,0.9449999928474426,0.975,5000
[3],2000,contig_best,original,1.1,0.9729999899864197,0.09,-2
[3],2000,contig_best,original,1.1,0.9505000114440918,0.9705,-1
[3],2100,contig_best,original,1.1,0.9479999840259552,0.9755,4000
[3],2100,contig_best,original,1.1,0.9780000150203705,0.0895,-2
[3],2100,contig_best,original,1.1,0.9415000081062317,0.9905,-1
[3],2200,contig_best,original,1.1,0.9424999952316284,0.981,5000
[3],2200,contig_best,original,1.1,0.9729999899864197,0.0915,-2
[3],2200,contig_best,original,1.1,0.9519999921321869,0.981,-1
[3],2300,contig_best,original,1.1,0.9409999847412109,0.9815,5000
[3],2300,contig_best,original,1.1,0.9819999933242798,0.091,-2
[3],2300,contig_best,original,1.1,0.9375,0.983,-1
[3],2400,contig_best,original,1.1,0.9545000195503235,0.9855,5000
[3],2400,contig_best,original,1.1,0.9729999899864197,0.0945,-2
[3],2400,contig_best,original,1.1,0.9580000042915344,0.9835,-1
[3],2500,contig_best,original,1.1,0.948500007390976,0.9865,5000
[3],2500,contig_best,original,1.1,0.9764999747276306,0.083,-2
[3],2500,contig_best,original,1.1,0.9575000107288361,0.99,-1
[3],2600,contig_best,original,1.1,0.9564999938011169,0.985,5000
[3],2600,contig_best,original,1.1,0.9774999916553497,0.092,-2
[3],2600,contig_best,original,1.1,0.9605000019073486,0.9865,-1
[3],2700,contig_best,original,1.1,0.9645000100135803,0.989,4000
[3],2700,contig_best,original,1.1,0.9729999899864197,0.098,-2
[3],2700,contig_best,original,1.1,0.9584999978542328,0.9865,-1
[3],2800,contig_best,original,1.1,0.9620000123977661,0.994,5000
[3],2800,contig_best,original,1.1,0.9749999940395355,0.0895,-2
[3],2800,contig_best,original,1.1,0.9599999785423279,0.9915,-1
[3],2900,contig_best,original,1.1,0.9634999930858612,0.99,5000
[3],2900,contig_best,original,1.1,0.9735000133514404,0.0915,-2
[3],2900,contig_best,original,1.1,0.9629999995231628,0.9895,-1
[3],3000,contig_best,original,1.1,0.972000002861023,0.986,4000
[3],3000,contig_best,original,1.1,0.9729999899864197,0.092,-2
[3],3000,contig_best,original,1.1,0.9684999883174896,0.9875,-1
[3],3100,contig_best,original,1.1,0.9699999988079071,0.9905,5000
[3],3100,contig_best,original,1.1,0.9704999923706055,0.08,-2
[3],3100,contig_best,original,1.1,0.9650000035762787,0.986,-1
[3],3200,contig_best,original,1.1,0.9705000221729279,0.992,5000
[3],3200,contig_best,original,1.1,0.9780000150203705,0.091,-2
[3],3200,contig_best,original,1.1,0.9699999988079071,0.992,-1
[3],3300,contig_best,original,1.1,0.9705000221729279,0.992,5000
[3],3300,contig_best,original,1.1,0.9754999876022339,0.081,-2
[3],3300,contig_best,original,1.1,0.9705000221729279,0.9905,-1
[3],3400,contig_best,original,1.1,0.9659999907016754,0.9955,4000
[3],3400,contig_best,original,1.1,0.9760000109672546,0.086,-2
[3],3400,contig_best,original,1.1,0.9619999825954437,0.9935,-1
[3],3500,contig_best,original,1.1,0.9675000011920929,0.9955,5000
[3],3500,contig_best,original,1.1,0.9764999747276306,0.0955,-2
[3],3500,contig_best,original,1.1,0.9679999947547913,0.998,-1
[3],3600,contig_best,original,1.1,0.9704999923706055,0.995,5000
[3],3600,contig_best,original,1.1,0.9745000004768372,0.0855,-2
[3],3600,contig_best,original,1.1,0.9724999964237213,0.993,-1
[3],3700,contig_best,original,1.1,0.9709999859333038,0.995,5000
[3],3700,contig_best,original,1.1,0.9760000109672546,0.1,-2
[3],3700,contig_best,original,1.1,0.9760000109672546,0.9925,-1
[3],3800,contig_best,original,1.1,0.9715000092983246,0.996,5000
[3],3800,contig_best,original,1.1,0.9774999916553497,0.083,-2
[3],3800,contig_best,original,1.1,0.968500018119812,0.9945,-1
[3],3900,contig_best,original,1.1,0.972000002861023,0.9945,3000
[3],3900,contig_best,original,1.1,0.9724999964237213,0.084,-2
[3],3900,contig_best,original,1.1,0.9735000133514404,0.997,-1
[3],4000,contig_best,original,1.1,0.9750000238418579,0.9945,5000
[3],4000,contig_best,original,1.1,0.9755000174045563,0.0915,-2
[3],4000,contig_best,original,1.1,0.9740000069141388,0.9925,-1
[3],4100,contig_best,original,1.1,0.9790000021457672,0.9965,5000
[3],4100,contig_best,original,1.1,0.9735000133514404,0.094,-2
[3],4100,contig_best,original,1.1,0.9740000069141388,0.997,-1
[3],4200,contig_best,original,1.1,0.9715000092983246,0.998,5000
[3],4200,contig_best,original,1.1,0.9729999899864197,0.081,-2
[3],4200,contig_best,original,1.1,0.9740000069141388,0.9985,-1
[3],4300,contig_best,original,1.1,0.9729999899864197,0.996,4000
[3],4300,contig_best,original,1.1,0.9774999916553497,0.0855,-2
[3],4300,contig_best,original,1.1,0.9740000069141388,0.9975,-1
[3],4400,contig_best,original,1.1,0.9749999940395355,0.9965,4000
[3],4400,contig_best,original,1.1,0.9769999980926514,0.0895,-2
[3],4400,contig_best,original,1.1,0.9784999787807465,0.999,-1
[3],4500,contig_best,original,1.1,0.9760000109672546,0.9975,4000
[3],4500,contig_best,original,1.1,0.9755000174045563,0.088,-2
[3],4500,contig_best,original,1.1,0.9704999923706055,0.9985,-1
[3],4600,contig_best,original,1.1,0.9769999980926514,0.996,5000
[3],4600,contig_best,original,1.1,0.9774999916553497,0.096,-2
[3],4600,contig_best,original,1.1,0.9779999852180481,0.998,-1
[3],4700,contig_best,original,1.1,0.9769999980926514,0.9955,5000
[3],4700,contig_best,original,1.1,0.9754999876022339,0.082,-2
[3],4700,contig_best,original,1.1,0.972000002861023,0.995,-1
[3],4800,contig_best,original,1.1,0.976500004529953,0.999,5000
[3],4800,contig_best,original,1.1,0.9780000150203705,0.084,-2
[3],4800,contig_best,original,1.1,0.9755000174045563,0.9995,-1
[3],4900,contig_best,original,1.1,0.973499983549118,0.999,4000
[3],4900,contig_best,original,1.1,0.9724999964237213,0.1035,-2
[3],4900,contig_best,original,1.1,0.9755000174045563,0.999,-1
[3],5000,contig_best,original,1.1,0.9785000085830688,0.998,4000
[3],5000,contig_best,original,1.1,0.9779999852180481,0.091,-2
[3],5000,contig_best,original,1.1,0.9729999899864197,0.998,-1
[3],5100,contig_best,original,1.1,0.9759999811649323,0.999,5000
[3],5100,contig_best,original,1.1,0.9745000004768372,0.085,-2
[3],5100,contig_best,original,1.1,0.9769999980926514,0.999,-1
[3],5200,contig_best,original,1.1,0.9820000231266022,0.999,5000
[3],5200,contig_best,original,1.1,0.9709999859333038,0.078,-2
[3],5200,contig_best,original,1.1,0.9790000021457672,0.998,-1
[3],5300,contig_best,original,1.1,0.9740000069141388,0.9995,5000
[3],5300,contig_best,original,1.1,0.9790000021457672,0.087,-2
[3],5300,contig_best,original,1.1,0.9794999957084656,0.9995,-1
[3],5400,contig_best,original,1.1,0.9799999892711639,0.998,4000
[3],5400,contig_best,original,1.1,0.973499983549118,0.0915,-2
[3],5400,contig_best,original,1.1,0.9755000174045563,0.9995,-1
[3],5500,contig_best,original,1.1,0.9745000004768372,0.9985,5000
[3],5500,contig_best,original,1.1,0.9735000133514404,0.089,-2
[3],5500,contig_best,original,1.1,0.9724999964237213,0.9995,-1
[3],5600,contig_best,original,1.1,0.9794999957084656,0.997,3000
[3],5600,contig_best,original,1.1,0.9745000004768372,0.089,-2
[3],5600,contig_best,original,1.1,0.9779999852180481,0.999,-1
[3],5700,contig_best,original,1.1,0.9810000061988831,0.9995,5000
[3],5700,contig_best,original,1.1,0.972000002861023,0.087,-2
[3],5700,contig_best,original,1.1,0.9824999868869781,0.9985,-1
[3],5800,contig_best,original,1.1,0.9740000069141388,0.999,4000
[3],5800,contig_best,original,1.1,0.9709999859333038,0.1,-2
[3],5800,contig_best,original,1.1,0.9794999957084656,0.9985,-1
[3],5900,contig_best,original,1.1,0.9800000190734863,0.9975,5000
[3],5900,contig_best,original,1.1,0.9730000197887421,0.0825,-2
[3],5900,contig_best,original,1.1,0.9794999957084656,0.9985,-1
[3],6000,contig_best,original,1.1,0.979500025510788,0.9975,5000
[3],6000,contig_best,original,1.1,0.9779999852180481,0.09,-2
[3],6000,contig_best,original,1.1,0.9745000004768372,0.9995,-1
[3],6100,contig_best,original,1.1,0.9780000150203705,0.999,5000
[3],6100,contig_best,original,1.1,0.9754999876022339,0.0785,-2
[3],6100,contig_best,original,1.1,0.976500004529953,0.999,-1
[3],6200,contig_best,original,1.1,0.976500004529953,0.999,5000
[3],6200,contig_best,original,1.1,0.9715000092983246,0.0875,-2
[3],6200,contig_best,original,1.1,0.976500004529953,0.9995,-1
[3],6300,contig_best,original,1.1,0.9825000166893005,0.9995,3000
[3],6300,contig_best,original,1.1,0.9740000069141388,0.0915,-2
[3],6300,contig_best,original,1.1,0.9869999885559082,0.9985,-1
[3],6400,contig_best,original,1.1,0.9819999933242798,0.9995,5000
[3],6400,contig_best,original,1.1,0.9785000085830688,0.092,-2
[3],6400,contig_best,original,1.1,0.9810000061988831,0.998,-1
[3],6500,contig_best,original,1.1,0.9774999916553497,0.9995,3000
[3],6500,contig_best,original,1.1,0.9755000174045563,0.09,-2
[3],6500,contig_best,original,1.1,0.976500004529953,0.9995,-1
[3],6600,contig_best,original,1.1,0.9814999997615814,0.9995,4000
[3],6600,contig_best,original,1.1,0.9755000174045563,0.0895,-2
[3],6600,contig_best,original,1.1,0.9814999997615814,0.9985,-1
[3],6700,contig_best,original,1.1,0.9805000126361847,0.9995,4000
[3],6700,contig_best,original,1.1,0.9785000085830688,0.092,-2
[3],6700,contig_best,original,1.1,0.9830000102519989,0.9985,-1
[3],6800,contig_best,original,1.1,0.9799999892711639,0.9995,5000
[3],6800,contig_best,original,1.1,0.964000016450882,0.087,-2
[3],6800,contig_best,original,1.1,0.9809999763965607,0.999,-1
[3],6900,contig_best,original,1.1,0.9835000038146973,0.999,4000
[3],6900,contig_best,original,1.1,0.976500004529953,0.085,-2
[3],6900,contig_best,original,1.1,0.9785000085830688,1.0,-1
[3],7000,contig_best,original,1.1,0.9810000061988831,0.999,5000
[3],7000,contig_best,original,1.1,0.9684999883174896,0.097,-2
[3],7000,contig_best,original,1.1,0.9819999933242798,0.999,-1
[3],7100,contig_best,original,1.1,0.9805000126361847,0.9995,5000
[3],7100,contig_best,original,1.1,0.9730000197887421,0.093,-2
[3],7100,contig_best,original,1.1,0.9760000109672546,0.999,-1
[3],7200,contig_best,original,1.1,0.9780000150203705,0.9995,4000
[3],7200,contig_best,original,1.1,0.9739999771118164,0.087,-2
[3],7200,contig_best,original,1.1,0.9779999852180481,1.0,-1
[3],7300,contig_best,original,1.1,0.9829999804496765,0.9995,4000
[3],7300,contig_best,original,1.1,0.9714999794960022,0.091,-2
[3],7300,contig_best,original,1.1,0.9835000038146973,0.999,-1
[3],7400,contig_best,original,1.1,0.9824999868869781,1.0,4000
[3],7400,contig_best,original,1.1,0.9729999899864197,0.0925,-2
[3],7400,contig_best,original,1.1,0.9790000021457672,1.0,-1
[3],7500,contig_best,original,1.1,0.9830000102519989,1.0,4000
[3],7500,contig_best,original,1.1,0.9729999899864197,0.085,-2
[3],7500,contig_best,original,1.1,0.9814999997615814,1.0,-1
[3],7600,contig_best,original,1.1,0.9799999892711639,1.0,5000
[3],7600,contig_best,original,1.1,0.9745000004768372,0.096,-2
[3],7600,contig_best,original,1.1,0.9805000126361847,0.9995,-1
[3],7700,contig_best,original,1.1,0.9799999892711639,0.9995,2000
[3],7700,contig_best,original,1.1,0.9790000021457672,0.094,-2
[3],7700,contig_best,original,1.1,0.9740000069141388,0.9995,-1
[3],7800,contig_best,original,1.1,0.9794999957084656,1.0,4000
[3],7800,contig_best,original,1.1,0.9729999899864197,0.098,-2
[3],7800,contig_best,original,1.1,0.9800000190734863,0.9995,-1
[3],7900,contig_best,original,1.1,0.9839999973773956,0.9995,5000
[3],7900,contig_best,original,1.1,0.9754999876022339,0.091,-2
[3],7900,contig_best,original,1.1,0.9839999973773956,1.0,-1
[3],8000,contig_best,original,1.1,0.9805000126361847,0.9995,4000
[3],8000,contig_best,original,1.1,0.9769999980926514,0.094,-2
[3],8000,contig_best,original,1.1,0.9769999980926514,0.999,-1
[3],8100,contig_best,original,1.1,0.9799999892711639,1.0,5000
[3],8100,contig_best,original,1.1,0.9769999980926514,0.09,-2
[3],8100,contig_best,original,1.1,0.9805000126361847,1.0,-1
[3],8200,contig_best,original,1.1,0.9790000021457672,1.0,3000
[3],8200,contig_best,original,1.1,0.9705000221729279,0.092,-2
[3],8200,contig_best,original,1.1,0.9785000085830688,0.9995,-1
[3],8300,contig_best,original,1.1,0.9794999957084656,0.9995,5000
[3],8300,contig_best,original,1.1,0.9704999923706055,0.0965,-2
[3],8300,contig_best,original,1.1,0.9835000038146973,0.9995,-1
[3],8400,contig_best,original,1.1,0.9830000102519989,0.999,5000
[3],8400,contig_best,original,1.1,0.9754999876022339,0.092,-2
[3],8400,contig_best,original,1.1,0.9830000102519989,1.0,-1
[3],8500,contig_best,original,1.1,0.9820000231266022,0.999,5000
[3],8500,contig_best,original,1.1,0.9770000278949738,0.0935,-2
[3],8500,contig_best,original,1.1,0.9810000061988831,0.9995,-1
[3],8600,contig_best,original,1.1,0.9835000038146973,0.999,4000
[3],8600,contig_best,original,1.1,0.9785000085830688,0.083,-2
[3],8600,contig_best,original,1.1,0.9824999868869781,1.0,-1
[3],8700,contig_best,original,1.1,0.9799999892711639,1.0,4000
[3],8700,contig_best,original,1.1,0.9740000069141388,0.091,-2
[3],8700,contig_best,original,1.1,0.9819999933242798,1.0,-1
[3],8800,contig_best,original,1.1,0.9800000190734863,0.9995,5000
[3],8800,contig_best,original,1.1,0.9740000069141388,0.099,-2
[3],8800,contig_best,original,1.1,0.9785000085830688,0.999,-1
[3],8900,contig_best,original,1.1,0.984499990940094,0.9995,2000
[3],8900,contig_best,original,1.1,0.9769999980926514,0.0745,-2
[3],8900,contig_best,original,1.1,0.9790000021457672,1.0,-1
[3],9000,contig_best,original,1.1,0.9839999973773956,0.9995,5000
[3],9000,contig_best,original,1.1,0.9754999876022339,0.09,-2
[3],9000,contig_best,original,1.1,0.9819999933242798,0.9995,-1
[3],9100,contig_best,original,1.1,0.9799999892711639,0.9995,4000
[3],9100,contig_best,original,1.1,0.9709999859333038,0.079,-2
[3],9100,contig_best,original,1.1,0.9805000126361847,1.0,-1
[3],9200,contig_best,original,1.1,0.9805000126361847,1.0,4000
[3],9200,contig_best,original,1.1,0.9774999916553497,0.092,-2
[3],9200,contig_best,original,1.1,0.9794999957084656,0.9995,-1
[3],9300,contig_best,original,1.1,0.9849999845027924,1.0,3000
[3],9300,contig_best,original,1.1,0.9769999980926514,0.0905,-2
[3],9300,contig_best,original,1.1,0.9839999973773956,1.0,-1
[3],9400,contig_best,original,1.1,0.9854999780654907,0.9995,4000
[3],9400,contig_best,original,1.1,0.9725000262260437,0.085,-2
[3],9400,contig_best,original,1.1,0.9839999973773956,0.9995,-1
[3],9500,contig_best,original,1.1,0.9830000102519989,0.999,5000
[3],9500,contig_best,original,1.1,0.976500004529953,0.107,-2
[3],9500,contig_best,original,1.1,0.9835000038146973,1.0,-1
[3],9600,contig_best,original,1.1,0.9845000207424164,0.9985,4000
[3],9600,contig_best,original,1.1,0.9774999916553497,0.0865,-2
[3],9600,contig_best,original,1.1,0.9814999997615814,0.999,-1
[3],9700,contig_best,original,1.1,0.9835000038146973,0.9985,4000
[3],9700,contig_best,original,1.1,0.9730000197887421,0.087,-2
[3],9700,contig_best,original,1.1,0.9830000102519989,1.0,-1
[3],9800,contig_best,original,1.1,0.9809999763965607,1.0,4000
[3],9800,contig_best,original,1.1,0.9790000021457672,0.0905,-2
[3],9800,contig_best,original,1.1,0.9774999916553497,1.0,-1
[3],9900,contig_best,original,1.1,0.9850000143051147,0.9995,4000
[3],9900,contig_best,original,1.1,0.9790000021457672,0.087,-2
[3],9900,contig_best,original,1.1,0.9779999852180481,1.0,-1
[3],10000,contig_best,original,1.1,0.984499990940094,0.9995,5000
[3],10000,contig_best,original,1.1,0.9745000004768372,0.0815,-2
[3],10000,contig_best,original,1.1,0.984499990940094,1.0,-1
